Rh,Morph,w1detected,w2detected,Pwdetected,Twdetected,TPdetected,Rpk,RR,RRdb,RRda,RRIrr,w0a,w0d,w0p,w1a,w1d,w1p,w2a,w2d,w2p,Axis,QRSd,QRSa,pw_prof,PR,Pwd,Pwa,Pwdist,Twd,Twa,QT,STdev,TPa,TPf,TPfa,atrial_entr,TPdur,profile,baseline
1.0,25,1,0,1,1,1,13043.333333333334,1273.3333333333333,-6.6666666666667425,193.33333333333348,0.47214739630616276,106.0,10,7,-103.0,14.0,4.0,,,,1,80.0,209.0,64.0,210.0,100.0,3.0,2.2365399940549295,403.3333333333333,28.0,441.24,-9.0,10.0,4.2236328125,4.936652331357835e-06,2.3344957144666694,506.6666666666667,840.0,897.1291866028707
1.0,25,1,0,1,1,1,14510.0,1466.6666666666667,193.33333333333348,-136.66666666666674,0.3657554471835712,100.0,10,7,-114.0,14.0,4.0,,,,-6,80.0,208.0,48.0,186.66666666666666,76.66666666666667,2.0,0.6422834431258018,416.6666666666667,30.0,461.46666666666664,-4.0,10.0,3.9794921875,1.3402546868679601e-05,2.516562567930548,793.3333333333334,759.0,805.9954751131221
1.0,25,1,0,1,1,1,15840.0,1330.0,-136.66666666666674,-3.3333333333332575,0.41522187453240766,97.0,10,7,-111.0,14.0,4.0,,,,-6,80.0,191.0,53.0,186.66666666666666,100.0,9.0,1.6552608145154135,220.0,22.0,422.5133333333333,-7.0,12.0,3.94287109375,1.803949989040947e-05,1.9844423584840256,606.6666666666666,743.0,699.0391807145734
1.0,25,1,0,1,1,1,17166.666666666668,1326.6666666666667,-3.3333333333332575,16.666666666666515,0.4849867161261216,89.0,10,7,-107.0,14.0,4.0,,,,-8,80.0,189.0,71.0,180.0,73.33333333333333,6.0,1.4184720464313152,250.0,23.0,473.02666666666664,-11.0,8.0,4.052734375,1.7667921512672554e-05,2.26415937556013,670.0,764.0,1018.7159440890784
1.0,25,1,0,1,1,1,18510.0,1343.3333333333333,16.666666666666515,-36.666666666666515,0.5657228980514587,96.0,10,7,-116.0,14.0,5.0,,,,-8,80.0,202.0,63.0,200.0,126.66666666666667,14.0,2.555016777962802,300.0,20.0,527.1266666666667,-12.0,9.0,5.908203125,8.615263358455811e-06,2.1575349396882784,613.3333333333334,762.0,726.4313387860525
1.0,25,1,0,1,1,1,19816.666666666668,1306.6666666666667,-36.666666666666515,0.0,0.584686429316252,111.0,10,6,-97.0,14.0,4.0,,,,6,80.0,202.0,68.0,203.33333333333334,83.33333333333333,3.0,2.011862775022081,216.66666666666666,22.0,436.1066666666667,-1.0,7.0,4.248046875,1.6358965386909703e-06,2.5266457794622506,523.3333333333334,801.0,917.5758340165227
1.0,25,1,0,1,1,1,21123.333333333332,1306.6666666666667,0.0,103.33333333333326,0.5717930029154519,97.0,10,7,-106.0,14.0,4.0,,,,-4,80.0,197.0,67.0,183.33333333333334,63.333333333333336,5.0,-0.3477512027776992,293.3333333333333,24.0,486.1066666666667,-11.0,10.0,4.248046875,1.3362626507070552e-05,2.2003534320654454,636.6666666666666,791.0,1044.4627528104818
1.0,25,1,0,1,1,1,22533.333333333332,1410.0,103.33333333333326,-163.33333333333326,0.46555375244693153,106.0,10,6,-117.0,14.0,4.0,,,,-4,80.0,203.0,59.0,170.0,70.0,4.0,1.0554131680625538,340.0,22.0,523.5266666666666,-7.0,12.0,3.77197265625,1.0571582710336913e-05,2.4140736884459915,703.3333333333334,785.0,700.3945555996544
1.0,25,1,0,1,1,1,23780.0,1246.6666666666667,-163.33333333333326,-50.0,0.5077619882605429,105.0,10,7,-99.0,14.0,3.0,,,,2,80.0,199.0,92.0,176.66666666666666,70.0,4.0,0.7621184188302603,226.66666666666666,36.0,465.34666666666664,5.0,7.0,4.3212890625,1.4202023903447104e-06,2.9357898269703315,483.3333333333333,1159.0,977.30029457633
1.0,25,1,0,0,0,1,24976.666666666668,1196.6666666666667,-50.0,-33.333333333333485,0.5734164150005734,122.0,30,26,-127.0,12.0,2.0,,,,-2,140.0,196.0,541.0,,,,,,,,22.0,85.0,3.9306640625,0.00017151896493942478,1.6762891717667916,,4070.0,5688.512518409427
1.0,25,1,0,0,1,0,26140.0,1163.3333333333333,-33.333333333333485,-43.33333333333326,0.5996177735308169,76.0,10,7,-86.0,14.0,5.0,,,,-5,80.0,162.0,337.0,,,,,316.6666666666667,28.0,421.51333333333343,-2.0,,,,,,2744.0,
1.0,25,1,0,1,1,1,27260.0,1120.0,-43.33333333333326,-40.0,0.7391917023734422,65.0,10,7,-124.0,21.0,6.0,,,,-31,103.33333333333333,166.0,86.0,190.0,73.33333333333333,7.0,-0.411117337554904,190.0,20.0,478.1866666666667,2.0,13.0,4.248046875,1.934502308022073e-06,2.831505269681716,476.6666666666667,899.0,1958.8844890049709
1.0,25,1,0,1,1,1,28340.0,1080.0,-40.0,-16.666666666666742,0.8615848054732971,76.0,9,6,-135.0,22.0,6.0,,,,-30,103.33333333333333,176.0,65.0,183.33333333333334,70.0,3.0,1.217401401705036,440.0,21.0,531.0133333333333,2.0,12.0,4.6142578125,1.5438684224953514e-05,2.4376172777311083,400.0,795.0,1150.5681818181818
1.0,25,1,0,1,1,1,29403.333333333332,1063.3333333333333,-16.666666666666742,23.333333333333485,0.8931328011290962,78.0,10,7,-117.0,21.0,5.0,,,,-20,103.33333333333333,174.0,62.0,176.66666666666666,70.0,4.0,1.2253237801846986,346.6666666666667,29.0,476.91333333333336,-3.0,12.0,5.04150390625,1.500582172280042e-05,2.762836640214441,340.0,774.0,1064.9087221095335
1.0,25,1,0,1,1,1,30490.0,1086.6666666666667,23.333333333333485,6.666666666666515,0.9051110573953215,89.0,10,6,-103.0,18.0,5.0,,,,-7,93.33333333333333,173.0,48.0,203.33333333333334,96.66666666666667,4.0,2.2691523193005008,186.66666666666666,26.0,439.9866666666666,0.0,9.0,7.2998046875,7.0569011705691705e-06,2.9095226679240396,393.3333333333333,834.0,1131.576369158421
1.0,25,1,0,1,1,1,31583.333333333332,1093.3333333333333,6.666666666666515,-40.0,0.8195751616804249,90.0,10,6,-106.0,16.0,5.0,,,,-7,86.66666666666667,196.0,72.0,206.66666666666666,93.33333333333333,3.0,2.3876133002101962,390.0,25.0,488.9599999999999,-2.0,10.0,7.11669921875,4.8215433396470986e-06,2.90974186274721,430.0,864.0,1103.4646416706219
1.0,25,1,0,1,1,1,32636.666666666668,1053.3333333333333,-40.0,-6.666666666666515,0.7178597580110883,84.0,10,6,-113.0,16.0,5.0,,,,-13,86.66666666666667,193.0,59.0,183.33333333333334,53.333333333333336,3.0,-0.8073086666813918,423.3333333333333,22.0,541.7866666666667,-1.0,9.0,4.67529296875,5.107208473275085e-06,2.263272384202468,363.3333333333333,820.0,941.1988401388031
1.0,25,1,0,1,1,1,33683.333333333336,1046.6666666666667,-6.666666666666515,26.666666666666515,0.6768487873691065,94.0,10,5,-97.0,15.0,4.0,,,,-1,83.33333333333333,187.0,74.0,206.66666666666666,96.66666666666667,2.0,2.671042559244725,386.6666666666667,31.0,469.48,1.0,8.0,5.79833984375,1.1540029161669168e-05,2.690693294947351,290.0,799.0,774.4790706251152
1.0,25,1,0,1,1,1,34756.666666666664,1073.3333333333333,26.666666666666515,-30.0,0.609789370293572,81.0,10,6,-99.0,15.0,5.0,,,,-9,83.33333333333333,178.0,46.0,186.66666666666666,76.66666666666667,2.0,1.8544965453134825,410.0,24.0,518.7066666666667,1.0,9.0,3.96728515625,2.2430631977916895e-05,2.2451766166072122,403.3333333333333,747.0,738.23010493082
1.0,25,1,0,1,1,1,35800.0,1043.3333333333333,-30.0,13.333333333333485,0.3981817697559416,89.0,10,6,-103.0,16.0,5.0,,,,-6,86.66666666666667,189.0,59.0,176.66666666666666,56.666666666666664,2.0,-0.6296142531370457,440.0,25.0,543.3266666666667,-2.0,10.0,5.09033203125,6.901776943463254e-05,2.631889756451115,333.3333333333333,776.0,825.3968253968254
1.0,25,1,0,0,0,1,36856.666666666664,1056.6666666666667,13.333333333333485,3.3333333333332575,0.3422219788643706,94.0,10,6,-103.0,15.0,5.0,,,,-4,83.33333333333333,186.0,61.0,,,,,,,,-1.0,20.0,3.9306640625,0.00011148023918737668,2.828623114751087,,787.0,1164.281136509293
1.0,25,1,0,1,1,0,37916.666666666664,1060.0,3.3333333333332575,26.666666666666742,0.33796876267382864,90.0,10,5,-109.0,16.0,4.0,,,,-9,86.66666666666667,188.0,62.0,206.66666666666666,100.0,4.0,1.8063488568037354,426.6666666666667,21.0,540.76,-2.0,,,,,,789.0,
1.0,25,1,0,1,1,1,39003.333333333336,1086.6666666666667,26.666666666666742,16.666666666666515,0.33675778584000865,85.0,10,6,-95.0,15.0,4.0,,,,-5,83.33333333333333,177.0,68.0,180.0,70.0,3.0,1.0277187773316,333.3333333333333,20.0,456.6533333333333,2.0,16.0,5.126953125,0.00011300981812295346,2.884018626466272,353.3333333333333,751.0,1023.3450591621363
1.0,25,1,0,1,1,1,40106.666666666664,1103.3333333333333,16.666666666666515,3.333333333333485,0.329215402812459,88.0,10,6,-113.0,15.0,4.0,,,,-11,83.33333333333333,195.0,61.0,186.66666666666666,76.66666666666667,4.0,0.27054142789451774,390.0,21.0,507.41999999999996,-2.0,10.0,4.1259765625,4.3744400678822254e-05,2.5999812416060184,443.3333333333333,815.0,717.1775592828225
1.0,25,1,0,0,0,1,41213.333333333336,1106.6666666666667,3.333333333333485,20.0,0.3579844118180171,76.0,10,6,-111.0,16.0,5.0,,,,-17,86.66666666666667,180.0,62.0,,,,,,,,0.0,20.0,5.38330078125,0.00013679637740358832,2.8157085504578867,,795.0,1213.8728323699422
1.0,25,1,0,1,1,0,42340.0,1126.6666666666667,20.0,0.0,0.45293439548528075,88.0,10,6,-110.0,15.0,5.0,,,,-10,83.33333333333333,196.0,66.0,176.66666666666666,63.333333333333336,4.0,0.5696140923163,440.0,18.0,550.4933333333332,0.0,,,,,,791.0,
1.0,25,1,0,1,1,1,43466.666666666664,1126.6666666666667,0.0,40.0,0.5071851225697379,82.0,10,6,-127.0,15.0,5.0,,,,-21,83.33333333333333,192.0,75.0,180.0,70.0,4.0,1.152417282469873,340.0,18.0,443.82666666666665,-2.0,7.0,4.55322265625,2.9161634208538517e-05,2.9390317779657775,373.3333333333333,812.0,990.5133928571429
1.0,25,1,0,1,1,1,44633.333333333336,1166.6666666666667,40.0,0.0,0.5080923097715908,85.0,10,5,-108.0,15.0,5.0,,,,-11,83.33333333333333,188.0,63.0,186.66666666666666,60.0,3.0,-0.07096108232834375,386.6666666666667,16.0,490.99999999999994,2.0,13.0,4.08935546875,3.67372115108089e-05,2.2424371348945646,513.3333333333334,818.0,984.3879524730588
1.0,25,1,0,1,1,1,45800.0,1166.6666666666667,0.0,6.666666666666515,0.5510204081632654,91.0,10,6,-110.0,16.0,5.0,,,,-8,86.66666666666667,195.0,74.0,190.0,76.66666666666667,3.0,1.1131569360643354,343.3333333333333,19.0,454.3333333333333,-3.0,12.0,4.296875,5.309632546582615e-05,2.811477646172614,456.6666666666667,826.0,819.764177428411
1.0,25,1,0,1,1,1,46973.333333333336,1173.3333333333333,6.666666666666515,-3.3333333333332575,0.5503452666634018,78.0,10,6,-110.0,15.0,5.0,,,,-15,83.33333333333333,181.0,58.0,206.66666666666666,116.66666666666667,11.0,2.9564961907987506,396.6666666666667,17.0,499.97333333333324,-2.0,13.0,4.345703125,1.5389763362587234e-05,2.1658751640313625,483.3333333333333,748.0,937.3213945513431
1.0,25,1,0,1,1,1,48143.333333333336,1170.0,-3.3333333333332575,26.666666666666742,0.5168719001891341,78.0,10,6,-110.0,16.0,5.0,,,,-15,86.66666666666667,184.0,51.0,183.33333333333334,70.0,2.0,0.6933140555512107,406.6666666666667,17.0,553.8199999999999,-6.0,11.0,4.38232421875,7.004352074803877e-06,2.423152170631617,456.6666666666667,727.0,821.1678832116788
1.0,25,1,0,1,1,1,49340.0,1196.6666666666667,26.666666666666742,3.3333333333332575,0.4887881795843978,90.0,10,5,-111.0,16.0,4.0,,,,-10,86.66666666666667,189.0,47.0,210.0,190.0,15.0,-1.4850511178438968,350.0,16.0,446.38,-1.0,8.0,5.06591796875,3.917969570855652e-06,2.650013570438265,406.6666666666667,752.0,780.64012490242
1.0,25,1,0,1,1,1,50540.0,1200.0,3.3333333333332575,16.666666666666742,0.5073334553586349,81.0,10,6,-97.0,16.0,5.0,,,,-8,86.66666666666667,178.0,62.0,173.33333333333334,80.0,10.0,0.25648255965985456,443.3333333333333,27.0,499.20000000000005,-6.0,8.0,3.77197265625,6.593618007798513e-06,2.358711163405564,543.3333333333334,722.0,1033.983594126973
1.0,25,1,0,1,1,1,51756.666666666664,1216.6666666666667,16.666666666666742,16.666666666666515,0.505216804855794,86.0,10,6,-107.0,15.0,4.0,,,,-10,83.33333333333333,184.0,69.0,186.66666666666666,73.33333333333333,5.0,0.0,356.6666666666667,24.0,433.3,-2.0,13.0,4.150390625,2.6425053182197004e-05,2.4913496046788888,500.0,767.0,989.1304347826087
1.0,25,1,0,1,1,1,52990.0,1233.3333333333333,16.666666666666515,-6.666666666666515,0.4689517549008099,73.0,9,5,-135.0,17.0,5.0,,,,-29,86.66666666666667,187.0,63.0,210.0,93.33333333333333,5.0,1.5256439543211346,380.0,20.0,480.7333333333333,-8.0,12.0,4.2236328125,5.690285046340748e-06,2.578872819355303,553.3333333333334,788.0,947.1039237162553
1.0,25,1,0,1,1,1,54216.666666666664,1226.6666666666667,-6.666666666666515,30.0,0.43440989759510684,90.0,10,6,-104.0,16.0,4.0,,,,-6,86.66666666666667,181.0,76.0,180.0,70.0,6.0,0.6062456458311303,353.3333333333333,19.0,535.0933333333334,-4.0,11.0,8.154296875,6.115659045368315e-06,3.0359812726801807,526.6666666666666,791.0,1185.3975802503674
1.0,25,1,0,1,1,1,55473.333333333336,1256.6666666666667,30.0,23.333333333333258,0.4370921055694807,75.0,10,6,-121.0,16.0,5.0,,,,-22,86.66666666666667,184.0,75.0,180.0,120.0,14.0,2.234741004000618,343.3333333333333,19.0,433.8066666666666,-6.0,25.0,6.89697265625,3.4824852730685478e-06,2.3633586832752966,500.0,742.0,934.7826086956522
1.0,25,1,0,1,1,1,56753.333333333336,1280.0,23.333333333333258,-13.333333333333258,0.4556852703429571,90.0,10,6,-112.0,16.0,5.0,,,,-10,86.66666666666667,195.0,72.0,186.66666666666666,80.0,5.0,1.0160378056915729,406.6666666666667,23.0,480.2133333333333,-4.0,10.0,4.01611328125,0.0002861559013030883,2.8144581125313337,616.6666666666666,849.0,1072.765072765073
1.0,25,1,0,1,1,1,58020.0,1266.6666666666667,-13.333333333333258,-40.0,0.5017786443604323,71.0,10,6,-123.0,16.0,5.0,,,,-25,86.66666666666667,181.0,68.0,183.33333333333334,70.0,6.0,0.7110548206548302,356.6666666666667,20.0,445.6,-5.0,10.0,3.8330078125,8.107769550464853e-05,2.9422269565528283,556.6666666666666,833.0,1379.56131935025
1.0,25,1,0,1,1,1,59246.666666666664,1226.6666666666667,-40.0,-6.6666666666667425,0.4784976977940954,80.0,10,6,-129.0,16.0,5.0,,,,-22,86.66666666666667,193.0,77.0,186.66666666666666,76.66666666666667,6.0,1.5090831721949005,403.3333333333333,20.0,498.4266666666666,-2.0,10.0,6.01806640625,3.259828466621345e-05,3.029972485830756,550.0,839.0,1375.4121526142253
1.0,25,1,0,1,1,1,60466.666666666664,1220.0,-6.6666666666667425,0.0,0.4361887161648005,70.0,9,6,-121.0,17.0,5.0,,,,-25,86.66666666666667,177.0,63.0,183.33333333333334,73.33333333333333,4.0,1.4888889164230932,240.0,19.0,462.7866666666667,-4.0,8.0,6.15234375,2.43122953782577e-06,2.73920948303872,503.3333333333333,745.0,976.5405769446627
1.0,25,1,0,1,1,1,61686.666666666664,1220.0,0.0,-16.666666666666742,0.4098360655737705,80.0,10,6,-118.0,16.0,5.0,,,,-18,86.66666666666667,186.0,54.0,186.66666666666666,70.0,2.0,1.3749264885409502,286.6666666666667,18.0,512.7866666666666,-5.0,7.0,11.99951171875,1.4250253530352983e-06,2.90568756298052,530.0,789.0,892.6759991884763
1.0,25,1,0,1,1,1,62890.0,1203.3333333333333,-16.666666666666742,-10.0,0.4105337133486901,77.0,10,6,-102.0,16.0,5.0,,,,-12,86.66666666666667,177.0,57.0,180.0,80.0,5.0,1.6690638487382703,220.0,18.0,462.0199999999999,-5.0,12.0,4.16259765625,3.662364580353045e-06,2.395161781262933,473.3333333333333,809.0,1265.2184292193842
1.0,25,1,0,1,1,1,64083.333333333336,1193.3333333333333,-10.0,23.333333333333485,0.44585962051468775,72.0,9,6,-131.0,17.0,5.0,,,,-28,86.66666666666667,186.0,72.0,190.0,80.0,4.0,1.858617102356133,450.0,24.0,506.8933333333333,-8.0,11.0,8.48388671875,1.6526708926224927e-06,2.9272653557117314,510.0,824.0,1328.2732447817837
1.0,25,1,0,1,1,1,65300.0,1216.6666666666667,23.333333333333485,-6.6666666666667425,0.47686858291649714,80.0,10,6,-107.0,16.0,5.0,,,,-13,86.66666666666667,181.0,75.0,190.0,83.33333333333333,4.0,0.8925264073092496,213.33333333333334,18.0,449.96666666666664,-4.0,12.0,6.884765625,2.7378183907420067e-06,2.754188909641136,483.3333333333333,781.0,1097.351876547914
1.0,25,1,0,1,1,1,66510.0,1210.0,-6.6666666666667425,-6.6666666666667425,0.37871077848061624,78.0,9,5,-124.0,17.0,5.0,,,,-22,86.66666666666667,187.0,70.0,186.66666666666666,80.0,4.0,1.61138048542899,443.3333333333333,26.0,497.66,-5.0,9.0,4.60205078125,8.145005609164621e-06,2.5457610698646715,540.0,768.0,1029.9069122598535
1.0,25,1,0,0,0,1,67713.33333333333,1203.3333333333333,-6.6666666666667425,-13.333333333333258,0.23202084448502786,85.0,10,6,-105.0,16.0,5.0,,,,-9,86.66666666666667,190.0,56.0,,,,,,,,-5.0,21.0,3.89404296875,3.244072618425324e-05,2.990269214719917,,738.0,915.7894736842106
1.0,25,1,0,1,1,0,68903.33333333333,1190.0,-13.333333333333258,3.3333333333332575,0.030279761245072114,80.0,10,6,-114.0,16.0,5.0,,,,-16,86.66666666666667,188.0,64.0,183.33333333333334,70.0,3.0,1.2471242802698654,353.3333333333333,23.0,450.73999999999995,-5.0,,,,,,765.0,
1.0,25,1,0,1,1,1,70096.66666666667,1193.3333333333333,3.3333333333332575,6.6666666666667425,0.05942044063157727,85.0,10,6,-116.0,15.0,5.0,,,,-14,83.33333333333333,189.0,57.0,183.33333333333334,70.0,3.0,1.1020350202750446,423.3333333333333,26.0,500.2266666666667,-1.0,6.0,4.8583984375,4.2209197426324206e-06,2.7121312508554185,526.6666666666666,761.0,863.9742816958006
1.0,25,1,0,1,1,1,71296.66666666667,1200.0,6.6666666666667425,23.333333333333258,0.02932633225337951,88.0,9,6,-121.0,17.0,5.0,,,,-15,86.66666666666667,193.0,52.0,190.0,60.0,3.0,0.18072699520879,350.0,25.0,449.2,-9.0,11.0,4.33349609375,6.961427328307714e-06,2.2336469735311586,480.0,751.0,874.3523316062176
1.0,25,1,0,1,1,1,72520.0,1223.3333333333333,23.333333333333258,-3.3333333333332575,0.0005950067037421955,99.0,11,6,-109.0,15.0,4.0,,,,-4,86.66666666666667,195.0,68.0,183.33333333333334,73.33333333333333,4.0,0.4130587338714786,413.3333333333333,25.0,495.60666666666674,0.0,8.0,4.50439453125,1.0183721751708804e-05,2.218761558614239,553.3333333333334,766.0,741.4272474513438
1.0,25,1,0,0,1,1,73740.0,1220.0,-3.3333333333332575,20.0,0.029779746658050655,77.0,10,7,-120.0,16.0,5.0,,,,-21,86.66666666666667,178.0,70.0,,,,,403.3333333333333,23.0,486.12,-7.0,21.0,4.5166015625,3.566839055292766e-05,3.0089798819884854,,718.0,1088.1422493727503
1.0,25,1,0,0,0,1,74980.0,1240.0,20.0,-3.3333333333332575,0.06145526057030482,77.0,10,5,-109.0,16.0,4.0,,,,-15,86.66666666666667,185.0,67.0,,,,,,,,-1.0,22.0,3.564453125,1.908579213679577e-05,2.8901327712702054,,730.0,1096.096096096096
1.0,25,1,0,0,0,0,76216.66666666667,1236.6666666666667,-3.3333333333332575,83.33333333333326,0.2033519467252464,90.0,9,5,-99.0,15.0,5.0,,,,-4,80.0,187.0,80.0,,,,,,,,-1.0,,,,,,782.0,
1.0,25,1,0,1,1,0,77536.66666666667,1320.0,83.33333333333326,-93.33333333333326,0.29129013651220914,75.0,10,5,-102.0,16.0,4.0,,,,-13,86.66666666666667,177.0,68.0,190.0,80.0,3.0,0.407783677037747,203.33333333333334,19.0,434.05333333333334,-6.0,,,,,,773.0,
1.0,25,1,0,1,1,1,78763.33333333333,1226.6666666666667,-93.33333333333326,-16.666666666666742,0.4047932140689575,78.0,10,5,-99.0,16.0,4.0,,,,-10,86.66666666666667,177.0,71.0,193.33333333333334,86.66666666666667,5.0,1.352739548575018,363.3333333333333,27.0,431.76,-6.0,9.0,4.4677734375,6.697620779046244e-06,2.0626939397172244,546.6666666666666,758.0,950.8061182306739
1.0,25,1,0,1,1,1,79973.33333333333,1210.0,-16.666666666666742,-10.0,0.348308934881373,108.0,11,5,-107.0,15.0,4.0,,,,0,86.66666666666667,195.0,62.0,183.33333333333334,93.33333333333333,10.0,-0.09609869572951091,393.3333333333333,23.0,484.32666666666665,0.0,11.0,4.0283203125,4.5708179831466155e-06,2.1033514630592967,553.3333333333334,779.0,917.516218721038
1.0,25,1,0,0,0,1,81173.33333333333,1200.0,-10.0,-10.0,0.2952081808091066,101.0,11,5,-119.0,15.0,3.0,,,,-8,86.66666666666667,200.0,49.0,,,,,,,,-1.0,22.0,7.12890625,3.96535373577687e-05,2.964769373321401,,775.0,1024.390243902439
1.0,25,1,0,1,1,0,82363.33333333333,1190.0,-10.0,20.0,0.30005000833472245,80.0,10,5,-99.0,16.0,4.0,,,,-9,86.66666666666667,178.0,65.0,186.66666666666666,70.0,5.0,1.4443337602406459,340.0,22.0,454.0733333333333,-1.0,,,,,,762.0,
1.0,25,1,0,1,1,1,83573.33333333333,1210.0,20.0,10.0,0.4200268817204301,78.0,10,5,-108.0,15.0,4.0,,,,-14,83.33333333333333,182.0,72.0,193.33333333333334,83.33333333333333,6.0,1.9866765159864954,403.3333333333333,23.0,497.66,-2.0,8.0,3.90625,6.246088686789744e-06,2.56663424011688,530.0,797.0,1192.2040223927015
1.0,25,1,0,1,1,1,84793.33333333333,1220.0,10.0,-16.666666666666742,0.4113841867932101,79.0,10,5,-106.0,16.0,5.0,,,,-13,86.66666666666667,182.0,56.0,170.0,66.66666666666667,5.0,-0.16881452807331065,346.6666666666667,22.0,429.4533333333334,-5.0,9.0,3.99169921875,2.4683828321254574e-06,2.7844202370023403,513.3333333333334,751.0,1123.8761238761238
1.0,25,1,0,1,1,1,85996.66666666667,1203.3333333333333,-16.666666666666742,-16.666666666666515,0.3209307773396322,76.0,10,5,-110.0,16.0,5.0,,,,-17,86.66666666666667,178.0,44.0,183.33333333333334,76.66666666666667,2.0,0.2167629399205424,426.6666666666667,28.0,482.02000000000004,-5.0,10.0,3.7841796875,2.543633889569195e-06,2.5568783166226194,553.3333333333334,715.0,883.3085149587112
1.0,25,1,0,1,1,1,87183.33333333333,1186.6666666666667,-16.666666666666515,-3.333333333333485,0.26422040137750863,83.0,10,5,-108.0,16.0,4.0,,,,-11,86.66666666666667,188.0,60.0,180.0,63.333333333333336,3.0,0.7508239084681883,360.0,29.0,441.2533333333333,1.0,9.0,4.3212890625,1.0879344542265719e-05,2.142022191417257,493.3333333333333,764.0,830.2185163887292
